SalesID,OrderDate,CustomerID,ProductID,Quantity,Cost,SalesAmount,Profit
ORD100359,2024-06-07,CUST1074,PROD145,7,474.69,3855.94,533.11
ORD100360,2022-12-22,CUST1099,PROD120,1,313.08,453.53,140.45
ORD100361,2024-05-27,CUST1029,PROD103,5,203.85,1381.19,361.94
ORD100362,2024-02-28,CUST1189,PROD147,6,325.36,2517.9,565.74
ORD100363,2022-03-23,CUST1041,PROD146,2,6.34,15.76,3.08
ORD100364,2024-07-29,CUST1165,PROD119,2,341.85,846.35,162.65
ORD100365,2022-02-08,CUST1191,PROD132,4,267.62,1336.57,266.09
ORD100366,2024-12-02,CUST1157,PROD148,9,302.19,3956.15,1236.44
ORD100367,2024-08-28,CUST1097,PROD145,3,474.69,1782.14,358.07
ORD100368,2023-07-04,CUST1035,PROD106,1,158.64,175.73,17.09
ORD100369,2022-12-29,CUST1084,PROD116,6,56.79,394.57,53.83
ORD100370,2023-07-07,CUST1033,PROD107,6,189.65,1409.27,271.37
ORD100371,2023-02-11,CUST1131,PROD123,2,174.14,406.28,58.0
ORD100372,2023-11-09,CUST1095,PROD120,9,313.08,4027.06,1209.34
ORD100373,2024-03-14,CUST1100,PROD102,6,230.44,2073.26,690.62
ORD100374,2023-06-27,CUST1088,PROD131,4,189.48,935.02,177.1
ORD100375,2024-09-11,CUST1190,PROD126,9,274.12,3192.59,725.51
ORD100376,2022-08-28,CUST1025,PROD146,6,6.34,42.57,4.53
ORD100377,2023-01-30,CUST1089,PROD106,9,158.64,1681.6,253.84
ORD100378,2024-04-25,CUST1037,PROD142,3,290.68,1039.14,167.1
ORD100379,2022-03-02,CUST1195,PROD113,6,29.1,219.12,44.52
ORD100380,2022-01-25,CUST1127,PROD148,2,302.19,864.61,260.23
ORD100381,2022-06-10,CUST1191,PROD130,3,8.9,33.63,6.93
ORD100382,2024-06-03,CUST1077,PROD138,2,313.0,874.25,248.25
ORD100383,2023-01-03,CUST1096,PROD143,7,349.16,3205.31,761.19
ORD100384,2022-04-27,CUST1106,PROD137,9,174.59,2145.56,574.25
ORD100385,2022-01-17,CUST1005,PROD145,3,474.69,1678.82,254.75
ORD100386,2024-08-06,CUST1021,PROD148,9,302.19,3033.9,314.19
ORD100387,2022-08-07,CUST1168,PROD133,4,461.45,2212.5,366.7
ORD100388,2022-07-28,CUST1141,PROD123,8,174.14,1588.84,195.72
ORD100389,2024-03-25,CUST1027,PROD104,2,127.96,353.44,97.52
ORD100390,2023-08-30,CUST1034,PROD108,7,264.86,2461.56,607.54
ORD100391,2022-06-22,CUST1128,PROD116,2,56.79,161.0,47.42
ORD100392,2023-08-19,CUST1055,PROD101,3,139.47,527.63,109.22
ORD100393,2022-10-29,CUST1044,PROD145,9,474.69,5144.58,872.37
ORD100394,2024-09-21,CUST1176,PROD116,2,56.79,164.06,50.48
ORD100395,2023-03-09,CUST1111,PROD138,9,313.0,3735.94,918.94
ORD100396,2024-05-12,CUST1051,PROD148,4,302.19,1558.28,349.52
ORD100397,2023-01-13,CUST1059,PROD104,6,127.96,1118.27,350.51
ORD100398,2022-08-20,CUST1017,PROD126,1,274.12,339.67,65.55
ORD100399,2024-01-08,CUST1096,PROD144,8,337.62,3412.83,711.87
ORD100400,2024-05-31,CUST1011,PROD111,3,462.46,1668.99,281.61
ORD100401,2024-09-21,CUST1170,PROD105,5,255.4,1472.49,195.49
ORD100402,2024-12-25,CUST1198,PROD138,4,313.0,1663.1,411.1
ORD100403,2022-03-10,CUST1033,PROD143,7,349.16,3589.28,1145.16
ORD100404,2023-12-27,CUST1051,PROD130,4,8.9,48.4,12.8
ORD100405,2023-04-02,CUST1180,PROD124,2,339.74,927.86,248.38
ORD100406,2023-01-06,CUST1069,PROD111,9,462.46,6007.51,1845.37
ORD100407,2024-07-18,CUST1081,PROD145,7,474.69,4585.67,1262.84
ORD100408,2022-03-13,CUST1182,PROD117,5,177.5,1109.71,222.21
ORD100409,2023-05-29,CUST1010,PROD137,7,174.59,1737.05,514.92
ORD100410,2022-05-10,CUST1041,PROD105,2,255.4,587.22,76.42
ORD100411,2022-07-19,CUST1159,PROD126,1,274.12,397.09,122.97
ORD100412,2023-08-13,CUST1003,PROD125,3,440.22,1721.69,401.03
ORD100413,2022-04-07,CUST1170,PROD113,2,29.1,76.73,18.53
ORD100414,2022-12-21,CUST1094,PROD120,3,313.08,1379.81,440.57
ORD100415,2022-04-11,CUST1134,PROD104,3,127.96,527.09,143.21
ORD100416,2022-12-03,CUST1064,PROD115,6,225.84,1532.91,177.87
ORD100417,2022-04-23,CUST1004,PROD135,6,205.94,1484.2,248.56
ORD100418,2024-06-08,CUST1132,PROD140,3,108.83,451.96,125.47
ORD100419,2024-07-28,CUST1063,PROD102,3,230.44,786.2,94.88
ORD100420,2023-06-05,CUST1192,PROD107,6,189.65,1370.62,232.72
ORD100421,2022-07-31,CUST1086,PROD110,4,170.09,820.16,139.8
ORD100422,2024-07-31,CUST1157,PROD127,6,144.94,1202.78,333.14
ORD100423,2023-07-31,CUST1022,PROD113,6,29.1,195.67,21.07
ORD100424,2023-01-08,CUST1087,PROD112,2,431.85,1069.25,205.55
ORD100425,2024-05-25,CUST1049,PROD135,6,205.94,1569.94,334.3
ORD100426,2023-01-25,CUST1026,PROD111,5,462.46,2611.32,299.02
ORD100427,2022-12-08,CUST1118,PROD100,1,278.28,357.13,78.85
ORD100428,2022-10-08,CUST1056,PROD136,2,17.04,44.73,10.65
ORD100429,2024-10-23,CUST1139,PROD130,4,8.9,52.98,17.38
ORD100430,2023-05-25,CUST1130,PROD106,9,158.64,2069.41,641.65
ORD100431,2024-10-18,CUST1012,PROD131,2,189.48,557.91,178.95
ORD100432,2022-07-23,CUST1002,PROD148,3,302.19,1095.4,188.83
ORD100433,2022-09-01,CUST1091,PROD142,4,290.68,1348.83,186.11
ORD100434,2023-01-10,CUST1117,PROD139,8,143.14,1552.09,406.97
ORD100435,2024-05-13,CUST1121,PROD101,3,139.47,493.98,75.57
ORD100436,2022-03-07,CUST1121,PROD117,3,177.5,710.67,178.17
ORD100437,2023-04-10,CUST1035,PROD141,4,62.27,293.49,44.41
ORD100438,2023-01-06,CUST1128,PROD134,1,49.3,55.51,6.21
ORD100439,2022-07-30,CUST1061,PROD101,7,139.47,1249.23,272.94
ORD100440,2022-07-17,CUST1077,PROD138,6,313.0,2543.9,665.9
ORD100441,2024-03-12,CUST1101,PROD116,6,56.79,387.64,46.9
ORD100442,2023-06-24,CUST1146,PROD112,2,431.85,1139.99,276.29
ORD100443,2024-01-15,CUST1163,PROD100,7,278.28,2483.13,535.17
ORD100444,2023-01-11,CUST1010,PROD122,9,106.44,1151.56,193.6
ORD100445,2024-04-19,CUST1019,PROD132,1,267.62,312.78,45.16
ORD100446,2024-03-08,CUST1155,PROD116,7,56.79,474.54,77.01
ORD100447,2024-01-08,CUST1009,PROD127,3,144.94,634.25,199.43
ORD100448,2022-11-01,CUST1112,PROD134,6,49.3,329.15,33.35
ORD100449,2024-08-03,CUST1166,PROD124,2,339.74,787.51,108.03
ORD100450,2024-04-28,CUST1122,PROD134,4,49.3,257.79,60.59
ORD100451,2022-07-04,CUST1012,PROD102,8,230.44,2531.26,687.74
ORD100452,2022-11-16,CUST1102,PROD130,8,8.9,90.01,18.81
ORD100453,2024-06-20,CUST1069,PROD130,8,8.9,85.17,13.97
ORD100454,2023-07-28,CUST1086,PROD105,9,255.4,2780.71,482.11
ORD100455,2023-04-13,CUST1062,PROD148,7,302.19,2876.34,761.01
ORD100456,2022-02-15,CUST1012,PROD124,5,339.74,2352.97,654.27
ORD100457,2024-09-19,CUST1066,PROD106,3,158.64,708.22,232.3
ORD100458,2024-11-12,CUST1059,PROD113,8,29.1,321.59,88.79
ORD100459,2024-02-13,CUST1128,PROD117,1,177.5,225.21,47.71
ORD100460,2022-06-20,CUST1024,PROD137,8,174.59,1673.57,276.85
ORD100461,2024-01-30,CUST1106,PROD118,4,371.35,1951.6,466.2
ORD100462,2023-02-05,CUST1132,PROD119,4,341.85,1901.54,534.14
ORD100463,2022-10-01,CUST1146,PROD102,3,230.44,792.69,101.37
ORD100464,2024-05-27,CUST1045,PROD123,8,174.14,1565.76,172.64
ORD100465,2022-07-01,CUST1199,PROD117,6,177.5,1266.99,201.99
ORD100466,2022-03-23,CUST1072,PROD132,9,267.62,3053.35,644.77
ORD100467,2022-07-18,CUST1144,PROD133,2,461.45,1261.48,338.58
ORD100468,2022-01-29,CUST1086,PROD143,3,349.16,1156.06,108.58
ORD100469,2023-04-30,CUST1106,PROD118,5,371.35,2442.41,585.66
ORD100470,2023-04-30,CUST1079,PROD142,1,290.68,353.57,62.89
ORD100471,2022-12-07,CUST1127,PROD133,2,461.45,1138.86,215.96
ORD100472,2023-05-14,CUST1020,PROD108,4,264.86,1348.98,289.54
ORD100473,2022-06-28,CUST1048,PROD141,3,62.27,239.87,53.06
ORD100474,2022-07-01,CUST1087,PROD112,6,431.85,3266.63,675.53
ORD100475,2024-08-13,CUST1066,PROD145,2,474.69,1077.51,128.13
ORD100476,2023-09-25,CUST1048,PROD101,2,139.47,324.59,45.65
ORD100477,2024-12-16,CUST1139,PROD129,9,356.62,4163.93,954.35
ORD100478,2023-03-26,CUST1152,PROD146,5,6.34,39.77,8.07
ORD100479,2024-08-23,CUST1143,PROD112,8,431.85,5177.64,1722.84
ORD100480,2022-05-24,CUST1111,PROD100,8,278.28,3134.21,907.97
ORD100481,2023-09-24,CUST1153,PROD133,6,461.45,3691.07,922.37
ORD100482,2024-09-28,CUST1127,PROD126,9,274.12,3254.41,787.33
ORD100483,2022-11-05,CUST1133,PROD143,7,349.16,2737.41,293.29
ORD100484,2022-10-16,CUST1022,PROD139,2,143.14,392.4,106.12
ORD100485,2024-07-19,CUST1054,PROD130,3,8.9,35.41,8.71
ORD100486,2022-02-21,CUST1051,PROD123,2,174.14,454.98,106.7
ORD100487,2023-03-14,CUST1162,PROD140,7,108.83,1071.55,309.74
ORD100488,2024-02-12,CUST1157,PROD122,5,106.44,752.1,219.9
ORD100489,2022-06-04,CUST1140,PROD112,7,431.85,3587.26,564.31
ORD100490,2023-01-25,CUST1044,PROD102,4,230.44,1082.02,160.26
ORD100491,2023-01-14,CUST1058,PROD125,6,440.22,3602.41,961.09
ORD100492,2024-05-06,CUST1124,PROD116,1,56.79,69.98,13.19
ORD100493,2022-10-01,CUST1020,PROD133,3,461.45,1774.61,390.26
ORD100494,2022-11-09,CUST1063,PROD120,3,313.08,1049.84,110.6
ORD100495,2022-06-10,CUST1174,PROD114,2,130.55,331.38,70.28
ORD100496,2022-12-04,CUST1097,PROD105,4,255.4,1508.64,487.04
ORD100497,2022-03-15,CUST1075,PROD131,2,189.48,521.1,142.14
ORD100498,2024-01-11,CUST1046,PROD147,2,325.36,929.07,278.35
ORD100499,2022-12-17,CUST1094,PROD116,3,56.79,230.17,59.8
ORD100500,2022-12-31,CUST1110,PROD100,7,278.28,2598.66,650.7
ORD100501,2024-01-10,CUST1011,PROD147,8,325.36,3873.98,1271.1
ORD100502,2023-07-28,CUST1198,PROD146,4,6.34,32.86,7.5
ORD100503,2023-02-21,CUST1095,PROD122,2,106.44,301.46,88.58
ORD100504,2022-11-09,CUST1034,PROD118,1,371.35,442.86,71.51
ORD100505,2023-02-17,CUST1041,PROD135,7,205.94,1644.53,202.95
ORD100506,2022-06-21,CUST1149,PROD128,1,19.97,23.42,3.45
ORD100507,2022-06-28,CUST1091,PROD111,2,462.46,1144.05,219.13
ORD100508,2024-03-25,CUST1081,PROD138,9,313.0,3617.8,800.8
ORD100509,2022-04-19,CUST1057,PROD109,6,376.54,3288.9,1029.66
ORD100510,2023-02-26,CUST1134,PROD101,9,139.47,1678.31,423.08
ORD100511,2023-09-25,CUST1139,PROD115,6,225.84,1838.85,483.81
ORD100512,2022-01-03,CUST1189,PROD135,1,205.94,258.24,52.3
ORD100513,2024-02-25,CUST1112,PROD120,4,313.08,1712.98,460.66
ORD100514,2022-05-24,CUST1110,PROD126,1,274.12,345.84,71.72
ORD100515,2023-12-09,CUST1147,PROD144,8,337.62,3628.0,927.04
ORD100516,2024-01-25,CUST1007,PROD112,5,431.85,2837.95,678.7
ORD100517,2023-10-25,CUST1057,PROD147,8,325.36,3183.75,580.87
ORD100518,2024-04-03,CUST1144,PROD141,7,62.27,494.06,58.17
ORD100519,2022-06-27,CUST1070,PROD142,3,290.68,1002.01,129.97
ORD100520,2024-11-16,CUST1168,PROD115,5,225.84,1501.79,372.59
ORD100521,2024-01-31,CUST1190,PROD105,8,255.4,2307.27,264.07
ORD100522,2023-10-07,CUST1194,PROD121,8,356.71,3656.2,802.52
ORD100523,2022-03-31,CUST1010,PROD128,4,19.97,116.59,36.71
ORD100524,2024-11-16,CUST1041,PROD138,8,313.0,3337.97,833.97
ORD100525,2022-09-01,CUST1170,PROD107,4,189.65,1130.82,372.22
ORD100526,2023-08-14,CUST1168,PROD119,2,341.85,830.8,147.1
ORD100527,2023-10-21,CUST1157,PROD106,9,158.64,1941.7,513.94
ORD100528,2023-09-01,CUST1074,PROD112,9,431.85,5728.54,1841.89
ORD100529,2022-12-14,CUST1074,PROD109,1,376.54,466.82,90.28
ORD100530,2024-03-15,CUST1159,PROD126,9,274.12,3240.34,773.26
ORD100531,2023-01-23,CUST1081,PROD120,9,313.08,4054.34,1236.62
ORD100532,2022-07-25,CUST1099,PROD138,6,313.0,2314.7,436.7
ORD100533,2022-02-21,CUST1164,PROD136,4,17.04,75.22,7.06
ORD100534,2023-07-16,CUST1061,PROD131,5,189.48,1417.4,470.0
ORD100535,2023-04-27,CUST1081,PROD141,9,62.27,707.51,147.08
ORD100536,2022-09-26,CUST1113,PROD120,8,313.08,2864.78,360.14
ORD100537,2023-09-16,CUST1155,PROD116,4,56.79,316.75,89.59
ORD100538,2022-08-20,CUST1025,PROD132,4,267.62,1316.72,246.24
ORD100539,2024-05-16,CUST1175,PROD127,8,144.94,1353.6,194.08
ORD100540,2024-03-24,CUST1182,PROD112,8,431.85,3964.02,509.22
ORD100541,2022-03-07,CUST1111,PROD131,4,189.48,1045.19,287.27
ORD100542,2022-03-30,CUST1139,PROD147,8,325.36,3897.3,1294.42
ORD100543,2022-09-30,CUST1176,PROD138,4,313.0,1573.47,321.47
ORD100544,2022-10-29,CUST1092,PROD136,1,17.04,23.95,6.91
ORD100545,2023-01-19,CUST1016,PROD149,6,296.43,2421.89,643.31
ORD100546,2022-08-08,CUST1194,PROD123,1,174.14,220.88,46.74
ORD100547,2022-06-15,CUST1161,PROD118,7,371.35,2910.28,310.83
ORD100548,2023-03-11,CUST1123,PROD126,3,274.12,1039.28,216.92
ORD100549,2023-02-13,CUST1176,PROD148,4,302.19,1343.79,135.03
ORD100550,2024-10-25,CUST1142,PROD113,9,29.1,387.85,125.95
ORD100551,2024-10-05,CUST1168,PROD130,2,8.9,22.49,4.69
ORD100552,2024-08-05,CUST1065,PROD115,3,225.84,902.25,224.73
ORD100553,2024-11-30,CUST1174,PROD102,5,230.44,1700.99,548.79
ORD100554,2023-01-30,CUST1022,PROD111,7,462.46,4306.83,1069.61
ORD100555,2024-05-20,CUST1192,PROD104,3,127.96,448.73,64.85
ORD100556,2023-12-28,CUST1168,PROD107,8,189.65,2246.44,729.24
ORD100557,2024-11-19,CUST1192,PROD117,4,177.5,834.37,124.37
ORD100558,2024-09-01,CUST1159,PROD119,8,341.85,3148.46,413.66
ORD100559,2023-04-25,CUST1060,PROD100,4,278.28,1385.81,272.69
ORD100560,2023-06-19,CUST1126,PROD128,4,19.97,101.76,21.88
ORD100561,2024-03-22,CUST1028,PROD136,4,17.04,101.62,33.46
ORD100562,2024-02-05,CUST1124,PROD139,8,143.14,1513.42,368.3
ORD100563,2022-05-01,CUST1185,PROD146,6,6.34,54.11,16.07
ORD100564,2022-07-04,CUST1083,PROD115,4,225.84,1271.56,368.2
ORD100565,2024-09-05,CUST1096,PROD134,8,49.3,497.3,102.9
ORD100566,2023-08-22,CUST1106,PROD106,9,158.64,1613.17,185.41
ORD100567,2022-07-10,CUST1043,PROD145,3,474.69,1634.68,210.61
ORD100568,2024-02-03,CUST1068,PROD135,2,205.94,616.62,204.74
ORD100569,2023-12-19,CUST1093,PROD108,9,264.86,3442.07,1058.33
ORD100570,2022-11-15,CUST1026,PROD113,1,29.1,36.03,6.93
ORD100571,2022-10-21,CUST1179,PROD115,7,225.84,2265.58,684.7
ORD100572,2022-06-09,CUST1084,PROD115,6,225.84,1978.29,623.25
ORD100573,2024-06-06,CUST1047,PROD144,8,337.62,3968.68,1267.72
ORD100574,2022-11-12,CUST1057,PROD127,1,144.94,210.17,65.23
ORD100575,2022-12-06,CUST1041,PROD119,2,341.85,803.0,119.3
ORD100576,2024-03-07,CUST1199,PROD100,9,278.28,3549.87,1045.35
ORD100577,2024-12-12,CUST1156,PROD110,7,170.09,1336.19,145.56
ORD100578,2023-10-13,CUST1160,PROD110,9,170.09,2177.75,646.94
ORD100579,2023-10-03,CUST1140,PROD146,3,6.34,25.31,6.29
ORD100580,2022-02-08,CUST1088,PROD132,9,267.62,3357.5,948.92
ORD100581,2022-07-13,CUST1110,PROD104,7,127.96,1182.24,286.52
ORD100582,2022-08-03,CUST1199,PROD103,1,203.85,272.96,69.11
ORD100583,2024-12-05,CUST1188,PROD140,3,108.83,363.97,37.48
ORD100584,2023-11-21,CUST1039,PROD109,4,376.54,1675.73,169.57
ORD100585,2022-08-20,CUST1045,PROD100,7,278.28,2775.56,827.6
ORD100586,2023-03-11,CUST1161,PROD135,9,205.94,2254.59,401.13
ORD100587,2023-09-07,CUST1094,PROD128,9,19.97,255.74,76.01
ORD100588,2024-07-20,CUST1060,PROD130,1,8.9,12.29,3.39
ORD100589,2023-04-30,CUST1162,PROD117,9,177.5,2118.25,520.75
ORD100590,2022-06-01,CUST1194,PROD105,6,255.4,1749.98,217.58
ORD100591,2022-05-03,CUST1157,PROD133,2,461.45,1039.57,116.67
ORD100592,2022-03-24,CUST1120,PROD143,1,349.16,437.7,88.54
ORD100593,2022-03-31,CUST1167,PROD145,5,474.69,3489.21,1115.76
ORD100594,2024-01-21,CUST1063,PROD105,8,255.4,2432.44,389.24
ORD100595,2022-03-21,CUST1150,PROD124,3,339.74,1293.28,274.06
ORD100596,2022-06-05,CUST1053,PROD147,8,325.36,3531.26,928.38
ORD100597,2022-09-23,CUST1192,PROD121,2,356.71,926.5,213.08
ORD100598,2022-04-26,CUST1026,PROD113,6,29.1,193.81,19.21
ORD100599,2023-01-31,CUST1068,PROD123,6,174.14,1439.91,395.07
ORD100600,2024-12-24,CUST1043,PROD134,4,49.3,289.36,92.16
ORD100601,2022-09-05,CUST1175,PROD129,3,356.62,1433.48,363.62
ORD100602,2022-02-24,CUST1137,PROD111,9,462.46,5544.66,1382.52
ORD100603,2023-04-14,CUST1070,PROD111,8,462.46,5305.78,1606.1
ORD100604,2022-01-20,CUST1157,PROD121,8,356.71,4089.71,1236.03
ORD100605,2024-10-04,CUST1005,PROD127,1,144.94,170.26,25.32
ORD100606,2023-12-26,CUST1001,PROD145,5,474.69,3011.72,638.27
ORD100607,2023-09-30,CUST1124,PROD143,7,349.16,3489.49,1045.37
ORD100608,2022-07-28,CUST1086,PROD102,1,230.44,321.22,90.78
ORD100609,2023-10-19,CUST1026,PROD141,9,62.27,805.76,245.33
ORD100610,2022-07-05,CUST1093,PROD107,9,189.65,1965.91,259.06
ORD100611,2022-04-07,CUST1133,PROD115,9,225.84,2593.11,560.55
ORD100612,2022-10-06,CUST1144,PROD100,9,278.28,3465.21,960.69
ORD100613,2024-04-10,CUST1154,PROD130,3,8.9,37.17,10.47
ORD100614,2022-04-13,CUST1044,PROD147,7,325.36,2570.69,293.17
ORD100615,2022-04-19,CUST1026,PROD142,2,290.68,805.05,223.69
ORD100616,2024-06-26,CUST1078,PROD138,7,313.0,2958.93,767.93
ORD100617,2024-07-19,CUST1088,PROD149,4,296.43,1469.78,284.06
ORD100618,2022-04-02,CUST1136,PROD112,3,431.85,1582.7,287.15
ORD100619,2023-08-07,CUST1019,PROD116,7,56.79,441.9,44.37
ORD100620,2024-05-20,CUST1119,PROD129,1,356.62,448.2,91.58
ORD100621,2024-06-06,CUST1059,PROD123,3,174.14,638.81,116.39
ORD100622,2024-12-18,CUST1075,PROD107,3,189.65,724.05,155.1
ORD100623,2024-10-26,CUST1174,PROD146,2,6.34,17.54,4.86
ORD100624,2022-05-21,CUST1021,PROD104,9,127.96,1333.82,182.18
ORD100625,2024-01-15,CUST1194,PROD131,6,189.48,1468.83,331.95
ORD100626,2023-12-20,CUST1189,PROD132,1,267.62,379.26,111.64
ORD100627,2024-10-25,CUST1057,PROD103,8,203.85,1956.07,325.27
ORD100628,2022-03-08,CUST1154,PROD137,2,174.59,504.73,155.55
ORD100629,2022-11-25,CUST1053,PROD114,4,130.55,769.3,247.1
ORD100630,2023-07-06,CUST1112,PROD102,1,230.44,263.89,33.45
ORD100631,2022-12-02,CUST1196,PROD116,4,56.79,260.39,33.23
ORD100632,2024-09-12,CUST1121,PROD131,4,189.48,1029.32,271.4
ORD100633,2023-10-25,CUST1150,PROD123,4,174.14,910.32,213.76
ORD100634,2023-04-19,CUST1082,PROD125,1,440.22,643.35,203.13
ORD100635,2024-07-04,CUST1166,PROD127,1,144.94,205.93,60.99
ORD100636,2024-03-08,CUST1193,PROD129,9,356.62,4174.88,965.3
ORD100637,2024-06-12,CUST1132,PROD123,6,174.14,1178.03,133.19
ORD100638,2022-04-10,CUST1125,PROD112,9,431.85,4429.02,542.37
ORD100639,2024-05-21,CUST1147,PROD137,5,174.59,1116.85,243.9
ORD100640,2022-09-13,CUST1091,PROD140,2,108.83,265.94,48.28
ORD100641,2023-09-19,CUST1135,PROD139,5,143.14,1057.27,341.57
ORD100642,2022-08-30,CUST1112,PROD112,9,431.85,5310.48,1423.83
ORD100643,2023-05-27,CUST1117,PROD135,7,205.94,1741.73,300.15
ORD100644,2024-12-03,CUST1098,PROD100,8,278.28,2766.73,540.49
ORD100645,2024-09-14,CUST1088,PROD130,9,8.9,90.7,10.6
ORD100646,2024-09-01,CUST1057,PROD117,4,177.5,851.91,141.91
ORD100647,2022-02-25,CUST1069,PROD128,2,19.97,49.03,9.09
ORD100648,2022-01-06,CUST1044,PROD148,3,302.19,1230.02,323.45
ORD100649,2023-02-12,CUST1013,PROD109,7,376.54,3081.28,445.5
ORD100650,2022-02-12,CUST1166,PROD102,1,230.44,315.9,85.46
ORD100651,2024-12-09,CUST1000,PROD135,6,205.94,1417.35,181.71
ORD100652,2024-05-20,CUST1113,PROD110,2,170.09,495.86,155.68
ORD100653,2024-08-10,CUST1179,PROD128,5,19.97,134.85,35.0
ORD100654,2022-06-02,CUST1196,PROD141,7,62.27,580.16,144.27
ORD100655,2022-03-05,CUST1045,PROD102,5,230.44,1353.73,201.53
ORD100656,2024-08-03,CUST1150,PROD108,8,264.86,2958.69,839.81
ORD100657,2023-05-13,CUST1030,PROD144,7,337.62,2822.82,459.48
ORD100658,2022-12-29,CUST1032,PROD116,6,56.79,483.58,142.84
ORD100659,2022-04-14,CUST1119,PROD126,5,274.12,1934.71,564.11
ORD100660,2022-11-09,CUST1095,PROD118,3,371.35,1644.07,530.02
ORD100661,2022-05-23,CUST1045,PROD136,5,17.04,120.39,35.19
ORD100662,2022-07-13,CUST1100,PROD120,7,313.08,2730.64,539.08
ORD100663,2023-01-09,CUST1131,PROD142,3,290.68,1137.37,265.33
ORD100664,2024-04-13,CUST1188,PROD113,9,29.1,353.76,91.86
ORD100665,2022-02-06,CUST1163,PROD113,5,29.1,175.62,30.12
ORD100666,2022-01-26,CUST1019,PROD114,4,130.55,741.53,219.33
ORD100667,2022-03-14,CUST1098,PROD132,4,267.62,1318.45,247.97
ORD100668,2022-02-20,CUST1145,PROD111,1,462.46,532.78,70.32
ORD100669,2023-06-09,CUST1003,PROD147,4,325.36,1462.57,161.13
ORD100670,2024-07-09,CUST1188,PROD148,8,302.19,3297.51,879.99
ORD100671,2022-05-28,CUST1065,PROD108,4,264.86,1277.56,218.12
ORD100672,2023-01-30,CUST1143,PROD149,5,296.43,2135.23,653.08
ORD100673,2023-06-04,CUST1105,PROD144,1,337.62,475.7,138.08
ORD100674,2024-08-06,CUST1008,PROD140,2,108.83,249.46,31.8
ORD100675,2023-04-02,CUST1120,PROD148,6,302.19,2397.18,584.04
ORD100676,2022-02-16,CUST1052,PROD134,1,49.3,73.31,24.01
ORD100677,2022-02-05,CUST1150,PROD137,8,174.59,1999.67,602.95
ORD100678,2022-07-29,CUST1010,PROD135,7,205.94,2088.7,647.12
ORD100679,2022-03-03,CUST1044,PROD145,7,474.69,4004.35,681.52
ORD100680,2023-06-09,CUST1140,PROD140,3,108.83,453.88,127.39
ORD100681,2023-05-22,CUST1003,PROD110,8,170.09,1681.79,321.07
ORD100682,2022-04-21,CUST1022,PROD147,1,325.36,465.66,140.3
ORD100683,2023-11-11,CUST1140,PROD123,5,174.14,993.52,122.82
ORD100684,2024-08-04,CUST1153,PROD138,9,313.0,3870.69,1053.69
ORD100685,2024-07-28,CUST1181,PROD104,7,127.96,1216.35,320.63
ORD100686,2023-08-18,CUST1090,PROD147,2,325.36,783.81,133.09
ORD100687,2022-04-12,CUST1040,PROD126,9,274.12,3337.63,870.55
ORD100688,2023-01-12,CUST1169,PROD107,7,189.65,1944.0,616.45
ORD100689,2022-07-04,CUST1128,PROD126,7,274.12,2582.89,664.05
ORD100690,2023-08-08,CUST1183,PROD125,2,440.22,1033.3,152.86
ORD100691,2023-11-22,CUST1059,PROD141,6,62.27,456.74,83.12
ORD100692,2022-02-04,CUST1180,PROD120,2,313.08,776.83,150.67
ORD100693,2024-09-13,CUST1155,PROD131,8,189.48,1856.1,340.26
ORD100694,2023-06-08,CUST1040,PROD146,6,6.34,52.26,14.22
ORD100695,2023-09-13,CUST1021,PROD102,7,230.44,2387.36,774.28
ORD100696,2022-12-27,CUST1198,PROD104,8,127.96,1332.39,308.71
ORD100697,2023-02-25,CUST1076,PROD130,6,8.9,75.62,22.22
ORD100698,2023-08-10,CUST1135,PROD128,1,19.97,29.51,9.54
ORD100699,2023-08-29,CUST1131,PROD113,9,29.1,327.32,65.42
ORD100700,2023-12-16,CUST1027,PROD125,3,440.22,1477.17,156.51
ORD100701,2024-01-24,CUST1185,PROD129,9,356.62,4497.65,1288.07
ORD100702,2023-01-04,CUST1088,PROD149,9,296.43,3719.0,1051.13
ORD100703,2024-02-10,CUST1177,PROD118,3,371.35,1360.59,246.54
ORD100704,2024-10-04,CUST1174,PROD122,6,106.44,771.25,132.61
ORD100705,2022-03-17,CUST1036,PROD104,3,127.96,530.27,146.39
ORD100706,2024-12-11,CUST1008,PROD145,4,474.69,2207.43,308.67
ORD100707,2023-05-16,CUST1137,PROD132,3,267.62,1154.01,351.15
ORD100708,2022-09-30,CUST1129,PROD139,5,143.14,1033.65,317.95
ORD100709,2024-04-12,CUST1166,PROD117,4,177.5,941.84,231.84
ORD100710,2022-09-18,CUST1148,PROD102,8,230.44,2189.22,345.7
ORD100711,2023-05-31,CUST1045,PROD128,5,19.97,147.74,47.89
ORD100712,2024-07-04,CUST1089,PROD127,6,144.94,1038.45,168.81
ORD100713,2023-08-17,CUST1172,PROD114,6,130.55,958.45,175.15
ORD100714,2023-01-18,CUST1089,PROD120,3,313.08,1199.16,259.92
ORD100715,2024-04-19,CUST1197,PROD132,1,267.62,350.13,82.51
ORD100716,2023-10-27,CUST1064,PROD124,5,339.74,2178.08,479.38
ORD100717,2022-05-31,CUST1103,PROD111,4,462.46,2034.98,185.14
ORD100718,2023-10-05,CUST1058,PROD114,3,130.55,565.89,174.24
ORD100719,2024-06-23,CUST1198,PROD114,8,130.55,1158.76,114.36
